name,subtitle,acceleration,topspeed,range,efficiency,fastchargespeed,drive,numberofseats,priceingermany,priceinuk,region,address,aux_addres,latitude,longitude,type,power,brand,model,accelsec,topspeed_kmh,range_km,efficiency_whkm,fastcharge_kmh,rapidcharge,powertrain,plugtype,bodystyle,segment,seats,priceeuro,car,style,pricerange(lakhs),capacity,bootspace,basemodel,topmodel,speed_category,acceleration_class
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",noida authority,"ganga shopping complex, sector 29, noida, uttar pradesh 201301","electric vehicle charger, ganga shopping complex, sector 29, noida, uttar pradesh 201301",,,ac-001,10(3.3 kw each),tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",noida authority,between kirti mann plaza and nmc hospital sector 30 noida,"electric vehicle charger, between kirti mann plaza and nmc hospital sector 30 noida",,,ac-001,10(3.3 kw each),tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",noida authority,"sector 50  central market, noida, uttar pradesh, 201305","electric vehicle charger,  sector 50  central market, noida, uttar pradesh, 201305",,,ac-001,10(3.3 kw each),tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",noida authority,"sector 15, nithari, noida, dadri, gautam buddha nagar, uttar pradesh, 201301, india","electric vehicle charger, sector 15, nithari, noida, dadri, gautam buddha nagar, uttar pradesh, 201301, india",,,ac-001,10(3.3 kw each),tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",sdmc,"c/o sdmchauz khas villagenew delhi,delhi - 110016","electric vehicle charger, c/o sdmchauz khas villagenew delhi,delhi - 110016",,,ccs/chademo/ type 2 ac,142kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,"hotel claridges, tees january marg, dr. apj abdul kalam road, new delhi- 110003","electric vehicle charger, hotel claridges, tees january marg, dr. apj abdul kalam road, new delhi- 110003",,,ccs/chademo/ type 2 ac,142kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",noida authority,"sector 61 opposite shopprix mall , noida, uttar pradesh, 201305","electric vehicle charger,  sector 61 opposite shopprix mall , noida, uttar pradesh, 201305",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",noida authority,"sector 50 , central market,  noida, uttar pradesh, 201305","electric vehicle charger,  sector 50 , central market,  noida, uttar pradesh, 201305",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",cmrl,"chennai egmore metro, chennai (cmrl)","electric vehicle charger,  chennai egmore metro, chennai (cmrl)",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",cmrl,"chennai metro alandur station car parking area, alandur, chennai 600016","electric vehicle charger, chennai metro alandur station car parking area, alandur, chennai 600016",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",sdmc,"charger 6, c/o sdmc, gk-1 n block market, new delhi,, delhi - 110048","electric vehicle charger, charger 6, c/o sdmc, gk-1 n block market, new delhi,, delhi - 110048",,,ccs/chademo/ type 2 ac,142kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",sdmc,"ev parking slot 3-5, sdmc parking, n block market, greater kailash - 1 , 110048","electric vehicle charger, ev parking slot 3-5, sdmc parking, n block market, greater kailash - 1 , 110048",,,ccs/chademo/ type 2 ac,142kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",sdmc,"ev parking slot 5, sdmc parking, n block market, greater kailash - 1 , 110048","electric vehicle charger, ev parking slot 5, sdmc parking, n block market, greater kailash - 1 , 110048",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",sdmc,"ev parking slot 2, sdmc parking, hauz khas village, hauz khas - 1 , 110016","electric vehicle charger, ev parking slot 2, sdmc parking, hauz khas village, hauz khas - 1 , 110016",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",sdmc,"charger 2, sdmc parking, hauz khas village, new delhi","electric vehicle charger, charger 2, sdmc parking, hauz khas village, new delhi",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,"back of hotel claridges near ndmc power sub station, tees january marg, dr. apj abdul kalam road, new delhi- 110003","electric vehicle charger, back of hotel claridges near ndmc power sub station, tees january marg, dr. apj abdul kalam road, new delhi- 110003",,,ccs/chademo/ type 2 ac,142kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",noida authority,"charger 1, sector 2: state bank of lndia, noida - up","electric vehicle charger, charger 1, sector 2: state bank of lndia, noida - up",,,ccs/chademo/ type 2 ac,142kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",noida authority,"charger 2, sector 2: state bank of lndia, noida - up","electric vehicle charger, charger 2, sector 2: state bank of lndia, noida - up",,,ccs/chademo/ type 2 ac,142kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",noida authority,"charger 1, sector 3: g-1 to g-50, noida - up","electric vehicle charger, charger 1, sector 3: g-1 to g-50, noida - up",,,ccs/chademo/ type 2 ac,142kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",noida authority,"charger 2, sector 3: g-1 to g-50, noida - up","electric vehicle charger, charger 2, sector 3: g-1 to g-50, noida - up",,,ccs/chademo/ type 2 ac,142kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",noida authority,"charger 1, sector 3: f-7 to f-8, noida up","electric vehicle charger, charger 1, sector 3: f-7 to f-8, noida up",,,ccs/chademo/ type 2 ac,142kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",noida authority,"charger 2, sector 3: f-7 to f-8, noida up","electric vehicle charger, charger 2, sector 3: f-7 to f-8, noida up",,,ccs/chademo/ type 2 ac,142kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",noida authority,"charger 1, sector 6: reception noida authority, noida, up","electric vehicle charger, charger 1, sector 6: reception noida authority, noida, up",,,ccs/chademo/ type 2 ac,142kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",noida authority,"charger 2, sector 6: reception noida authority, noida, up","electric vehicle charger, charger 2, sector 6: reception noida authority, noida, up",,,ccs/chademo/ type 2 ac,142kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",noida authority,"sector 25a, spice mall plot area, noida authority, noida, up","electric vehicle charger, sector 25a, spice mall plot area, noida authority, noida, up",,,ccs/chademo/ type 2 ac,142kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",noida authority,"charger 2, sec-25a: spice mall plot area","electric vehicle charger, charger 2, sec-25a: spice mall plot area",,,ccs/chademo/ type 2 ac,142kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",noida authority,"charger 1, sector 16: parking near metro station, sector-16, noida, up","electric vehicle charger, charger 1, sector 16: parking near metro station, sector-16, noida, up",,,ccs/chademo/ type 2 ac,142kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",noida authority,"charger 2, sector 16: parking near metro station, sector-16, noida, up","electric vehicle charger, charger 2, sector 16: parking near metro station, sector-16, noida, up",,,ccs/chademo/ type 2 ac,142kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",anert,"dtpc office, thiruvananthapuram,kerala- 605007","electric vehicle charger, dtpc office, thiruvananthapuram,kerala- 605007",,,ccs/chademo/ type 2 ac,142kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",nranvp,"ktdc tourist reception centre shanmugham road, ernakulam, marine drive, kochi kerala-682031","electric vehicle charger, ktdc tourist reception centre shanmugham road, ernakulam, marine drive, kochi kerala-682031",,,ccs/chademo/ type 2 ac,142kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",nranvp,"state council for child welfare, cv raman pillai rd, near kerala, housing board, thycaud, thiruvananthapuram, kerala 695014","electric vehicle charger, state council for child welfare, cv raman pillai rd, near kerala, housing board, thycaud, thiruvananthapuram, kerala 695014",,,ccs/chademo/ type 2 ac,142kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",cmrl,"tirumangalam metro station, chennai","electric vehicle charger, tirumangalam metro station, chennai",,,ccs/chademo/ type 2 ac,142kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",anert,"ktdc tourist reception centre shanmugham road, ernakulam, marine drive, kochi kerala-682031","electric vehicle charger, ktdc tourist reception centre shanmugham road, ernakulam, marine drive, kochi kerala-682031",,,ccs/chademo/ type 2 ac,142kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,"akashvani bhawan, sansad marg, new delhi 110001","electric vehicle charger, akashvani bhawan, sansad marg, new delhi 110001",,,ccs/chademo/ type 2 ac,142kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,"ficci, ficci chowk, mandi house, new delhi","electric vehicle charger, ficci, ficci chowk, mandi house, new delhi",,,ccs/chademo/ type 2 ac,142kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,"near ndmc office, fire brigade lane, barakhamba, new delhi- 110001","electric vehicle charger, near ndmc office, fire brigade lane, barakhamba, new delhi- 110001",,,ccs/chademo/ type 2 ac,142kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,"talkatora stadium, president's estate, new delhi110004","electric vehicle charger, talkatora stadium, president's estate, new delhi110004",,,ccs/chademo/ type 2 ac,142kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",ndmc,"talkatora garden, president's estate, new delhi110004","electric vehicle charger, talkatora garden, president's estate, new delhi110004",,,ccs/chademo/ type 2 ac,142kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",sdmc,pvr priya vasant  vihar,"electric vehicle charger, pvr priya vasant  vihar",,,ccs/chademo/ type 2 ac,142kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",sdmc,"meharchand market, new delhi","electric vehicle charger, meharchand market, new delhi",,,ccs/chademo/ type 2 ac,142kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",sdmc,rk puram sector 12 market,"electric vehicle charger, rk puram sector 12 market",,,ccs/chademo/ type 2 ac,142kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",cmrl,saidapet metro station,"electric vehicle charger, saidapet metro station",,,ccs/chademo/ type 2 ac,142kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
audi e-tron 55 quattro,battery electric vehicle |       45 kwh,,,,,440 km/h,front wheel drive,,"€50,000","£45,000",cmrl,"tirumangalam metro station, chennai","electric vehicle charger, tirumangalam metro station, chennai",,,dc-001,15 kw,tesla,e-soul 64 kwh,,,,,230,yes,awd,type 2 ccs,suv,c,,,audi e-tron,compact suv,,5 seater,350 l,excite,dark xz plus lux,medium,slow
